time,ang_velY
13932.75,-43.0908203125
13943.375,-46.81396484375
13954,-50.84228515625
13964.5,-56.82373046875
13975.0,-58.9599609375
13985.5,-61.03515625
13996.0,-62.56103515625
14006.5,-66.2841796875
14017.0,-67.9931640625
14027.5,-69.03076171875
14038.0,-0.79345703125
14048.5,-83.251953125
14059.0,-81.72607421875
14069.5,-82.3974609375
14080.0,-93.8720703125
14090.5,-100.2197265625
14101.0,-107.36083984375
14111.5,-113.1591796875
14122,83.6181640625
14139.6875,83.251953125
14157.375,87.34130859375
14175.0625,97.2900390625
14192.75,109.7412109375
14210.4375,132.99560546875
14228.125,142.9443359375
14245.8125,150.69580078125
14263.5,-0.79345703125
14281.1875,158.02001953125
14298.875,156.25
14316.5625,150.69580078125
14334.25,130.18798828125
14351.9375,119.62890625
14369.625,119.32373046875
14387.3125,133.30078125
14405,163.87939453125
14419.0,167.724609375
14433.0,163.87939453125
14447.0,149.2919921875
14461.0,150.81787109375
14475.0,160.0341796875
14489.0,190.91796875
14503.0,197.69287109375
14517.0,-0.79345703125
14531.0,192.44384765625
14545.0,162.65869140625
14559.0,149.84130859375
14573.0,138.5498046875
14587.0,126.64794921875
14601.0,87.40234375
14615.0,62.98828125
14629,-87.2802734375
14642.9375,-102.05078125
14656.875,-99.12109375
14670.8125,-45.59326171875
14684.75,-9.33837890625
14698.6875,17.08984375
14712.625,27.587890625
14726.5625,8.85009765625
14740.5,-0.79345703125
14754.4375,-17.333984375
14768.375,-73.18115234375
14782.3125,-86.5478515625
14796.25,-85.14404296875
14810.1875,-69.76318359375
14824.125,-15.44189453125
14838.0625,5.67626953125
14852,18.6767578125
14866.125,12.451171875
14880.25,-3.173828125
14894.375,-22.03369140625
14908.5,-38.26904296875
14922.625,-45.654296875
14936.75,-40.71044921875
14950.875,-34.48486328125
14965.0,-0.79345703125
14979.125,-26.30615234375
14993.25,-25.0244140625
15007.375,-26.0009765625
15021.5,-32.958984375
15035.625,-36.92626953125
15049.75,-40.10009765625
15063.875,-41.259765625
15078,-39.12353515625
15088.625,-37.29248046875
15099.25,-35.70556640625
15109.875,-33.75244140625
15120.5,-33.87451171875
15131.125,-33.75244140625
15141.75,-35.94970703125
15152.375,-38.0859375
15163.0,-0.79345703125
15173.625,-40.0390625
15184.25,-42.6025390625
15194.875,-42.54150390625
15205.5,-41.9921875
15216.125,-41.015625
15226.75,-40.1611328125
15237.375,-41.44287109375
15248,-45.71533203125
15262.0,-58.9599609375
15276.0,-63.5986328125
15290.0,-68.29833984375
15304.0,-73.66943359375
15318.0,-87.0361328125
15332.0,-97.0458984375
15346.0,-105.5908203125
15360.0,-0.79345703125
15374.0,-113.525390625
15388.0,-111.14501953125
15402.0,-106.01806640625
15416.0,-106.201171875
15430.0,-102.84423828125
15444.0,-100.03662109375
15458.0,-101.74560546875
15472,-97.0458984375
15479.0,-90.39306640625
15486.0,-79.9560546875
15493.0,-59.4482421875
15500.0,-46.69189453125
15507.0,-32.16552734375
15514.0,-15.19775390625
15521.0,-8.6669921875
15528.0,-0.79345703125
15535.0,-1.15966796875
15542.0,13.97705078125
15549.0,17.4560546875
15556.0,17.9443359375
15563.0,16.41845703125
15570.0,7.87353515625
15577.0,2.9296875
15584,-0.06103515625
15594.5625,-2.0751953125
15605.125,-2.38037109375
15615.6875,-3.0517578125
15626.25,-3.90625
15636.8125,-5.859375
15647.375,-6.04248046875
15657.9375,-4.2724609375
15668.5,-0.79345703125
15679.0625,2.0751953125
15689.625,6.591796875
15700.1875,10.8642578125
15710.75,18.4326171875
15721.3125,20.93505859375
15731.875,23.01025390625
15742.4375,22.5830078125
15753,20.44677734375
15767.0625,18.24951171875
15781.125,16.357421875
15795.1875,12.20703125
15809.25,9.70458984375
15823.3125,8.9111328125
15837.375,10.92529296875
15851.4375,12.39013671875
15865.5,-0.79345703125
15879.5625,13.24462890625
15893.625,11.65771484375
15907.6875,12.8173828125
15921.75,15.44189453125
15935.8125,14.5263671875
15949.875,2.197265625
15963.9375,-2.62451171875
15978,-6.16455078125
15985.0,-9.58251953125
15992.0,-10.7421875
15999.0,-13.24462890625
16006.0,-18.12744140625
16013.0,-32.470703125
16020.0,-40.283203125
16027.0,-48.27880859375
16034.0,-0.79345703125
16041.0,-61.8896484375
16048.0,-66.650390625
16055.0,-69.27490234375
16062.0,-71.533203125
16069.0,-74.89013671875
16076.0,-80.322265625
16083.0,-78.7353515625
16090,-62.43896484375
16100.625,-63.8427734375
16111.25,-72.69287109375
16121.875,-57.0068359375
16132.5,-48.7060546875
16143.125,-45.2880859375
16153.75,-42.66357421875
16164.375,-48.15673828125
16175.0,-0.79345703125
16185.625,-54.931640625
16196.25,-44.37255859375
16206.875,-35.70556640625
16217.5,-31.73828125
16228.125,-30.57861328125
16238.75,-26.9775390625
16249.375,-29.96826171875
16260,-35.33935546875
16270.5,-44.37255859375
16281.0,-41.259765625
16291.5,-33.935546875
16302.0,-26.06201171875
16312.5,-18.73779296875
16323.0,-18.73779296875
16333.5,-18.1884765625
16344.0,-0.79345703125
16354.5,-22.0947265625
16365.0,-31.31103515625
16375.5,-43.8232421875
16386.0,-43.45703125
16396.5,-32.53173828125
16407.0,-24.47509765625
16417.5,-20.08056640625
16428,-20.20263671875
16438.5625,-20.263671875
16449.125,-20.44677734375
16459.6875,-20.01953125
16470.25,-18.798828125
16480.8125,-17.08984375
16491.375,-17.15087890625
16501.9375,-18.4326171875
16512.5,-0.79345703125
16523.0625,-17.578125
16533.625,-11.8408203125
16544.1875,-8.60595703125
16554.75,-5.2490234375
16565.3125,-2.38037109375
16575.875,-0.06103515625
16586.4375,-1.40380859375
16597,-4.150390625
16607.5625,-2.5634765625
16618.125,0.1220703125
16628.6875,2.685546875
16639.25,2.685546875
16649.8125,-5.18798828125
16660.375,-11.65771484375
16670.9375,-17.15087890625
16681.5,-0.79345703125
16692.0625,-23.681640625
16702.625,-26.9775390625
16713.1875,-29.78515625
16723.75,-34.5458984375
16734.3125,-35.94970703125
16744.875,-37.59765625
16755.4375,-44.921875
16766,-48.76708984375
16776.75,-51.513671875
16787.5,-53.40576171875
16798.25,-55.84716796875
16809.0,-57.92236328125
16819.75,-59.5703125
16830.5,-66.7724609375
16841.25,-68.78662109375
16852.0,-0.79345703125
16862.75,-67.32177734375
16873.5,-75.13427734375
16884.25,-84.77783203125
16895.0,-93.44482421875
16905.75,-98.6328125
16916.5,-104.06494140625
16927.25,-107.60498046875
16938,-109.92431640625
16948.3125,-112.24365234375
16958.625,-113.28125
16968.9375,-117.431640625
16979.25,-122.55859375
16989.5625,-128.23486328125
16999.875,-128.90625
17010.1875,-128.90625
17020.5,-0.79345703125
17030.8125,-133.48388671875
17041.125,-133.72802734375
17051.4375,-120.17822265625
17061.75,-10.986328125
17072.0625,46.5087890625
17082.375,86.9140625
17092.6875,103.271484375
17103,78.4912109375
17113.5625,48.583984375
17124.125,31.67724609375
17134.6875,56.884765625
17145.25,84.89990234375
17155.8125,109.86328125
17166.375,130.0048828125
17176.9375,129.33349609375
17187.5,-0.79345703125
17198.0625,127.62451171875
17208.625,134.94873046875
17219.1875,145.5078125
17229.75,158.14208984375
17240.3125,171.69189453125
17250.875,188.90380859375
17261.4375,188.65966796875
17272,183.349609375
17282.5,167.6025390625
17293.0,162.17041015625
17303.5,160.21728515625
17314.0,161.0107421875
17324.5,165.6494140625
17335.0,167.17529296875
17345.5,169.61669921875
17356.0,-0.79345703125
17366.5,173.7060546875
17377.0,172.54638671875
17387.5,169.61669921875
17398.0,162.90283203125
17408.5,153.3203125
17419.0,135.31494140625
17429.5,86.60888671875
17440,66.46728515625
17454.25,46.9970703125
17468.5,24.35302734375
17482.75,-25.5126953125
17497.0,-45.59326171875
17511.25,-59.26513671875
17525.5,-83.984375
17539.75,-95.15380859375
17554.0,-0.79345703125
17568.25,-95.21484375
17582.5,32.40966796875
17596.75,60.72998046875
17611.0,28.564453125
17625.25,-17.9443359375
17639.5,-156.005859375
17653.75,-175.29296875
17668,-144.4091796875
17675.0,-83.8623046875
17682.0,-72.08251953125
17689.0,-63.17138671875
17696.0,-49.31640625
17703.0,-29.72412109375
17710.0,-21.78955078125
17717.0,-15.2587890625
17724.0,-0.79345703125
17731.0,-19.04296875
17738.0,-28.99169921875
17745.0,-38.87939453125
17752.0,-49.31640625
17759.0,-48.40087890625
17766.0,-43.15185546875
17773.0,-25.5126953125
17780,-16.6015625
17790.5,-9.94873046875
17801.0,-5.31005859375
17811.5,-2.44140625
17822.0,-3.5400390625
17832.5,-6.40869140625
17843.0,-15.7470703125
17853.5,-19.71435546875
17864.0,-0.79345703125
17874.5,-21.8505859375
17885.0,-17.333984375
17895.5,-11.29150390625
17906.0,-5.37109375
17916.5,-1.64794921875
17927.0,-0.732421875
17937.5,-2.9296875
17948,-5.7373046875
17958.6875,-8.056640625
17969.375,-5.79833984375
17980.0625,-2.50244140625
17990.75,15.44189453125
18001.4375,-0.79345703125
18012.125,-3.7841796875
18022.8125,-9.58251953125
18033.5,-0.79345703125
18044.1875,-19.34814453125
18054.875,-21.1181640625
18065.5625,-22.0947265625
18076.25,-25.08544921875
18086.9375,-28.99169921875
18097.625,-33.935546875
18108.3125,-44.37255859375
18119,-47.7294921875
18125.875,-49.62158203125
18132.75,-51.08642578125
18139.625,-53.955078125
18146.5,-56.09130859375
18153.375,-57.861328125
18160.25,-59.38720703125
18167.125,-58.7158203125
18174.0,-0.79345703125
18180.875,-58.89892578125
18187.75,-56.7626953125
18194.625,-55.23681640625
18201.5,-54.19921875
18208.375,-61.46240234375
18215.25,-72.93701171875
18222.125,-75.927734375
18229,-81.9091796875
18239.625,-92.041015625
18250.25,-99.365234375
18260.875,-105.65185546875
18271.5,-109.43603515625
18282.125,-110.107421875
18292.75,-113.1591796875
18303.375,-115.1123046875
18314.0,-0.79345703125
18324.625,-108.45947265625
18335.25,-101.25732421875
18345.875,-96.19140625
18356.5,-133.36181640625
18367.125,-162.53662109375
18377.75,-169.189453125
18388.375,-96.5576171875
18399,183.837890625
18416.5625,187.3779296875
18434.125,191.83349609375
18451.6875,198.30322265625
18469.25,207.51953125
18486.8125,207.58056640625
18504.375,207.03125
18521.9375,207.58056640625
18539.5,-0.79345703125
18557.0625,205.13916015625
18574.625,204.77294921875
18592.1875,205.38330078125
18609.75,199.462890625
18627.3125,195.37353515625
18644.875,190.673828125
18662.4375,162.9638671875
18680,136.65771484375
18694.125,111.328125
18708.25,92.6513671875
18722.375,58.77685546875
18736.5,32.2265625
18750.625,0.42724609375
18764.75,-55.96923828125
18778.875,-76.66015625
18793.0,-0.79345703125
18807.125,-91.49169921875
18821.25,-32.8369140625
18835.375,26.0009765625
18849.5,11.90185546875
18863.625,-55.2978515625
18877.75,-176.57470703125
18891.875,-194.27490234375
18906,-162.7197265625
18916.375,-101.13525390625
18926.75,-91.61376953125
18937.125,-83.984375
18947.5,-53.89404296875
18957.875,-37.59765625
18968.25,-21.6064453125
18978.625,-8.60595703125
18989.0,-0.79345703125
18999.375,-0.732421875
19009.75,-9.27734375
19020.125,-24.169921875
19030.5,-50.10986328125
19040.875,-55.2978515625
19051.25,-53.7109375
19061.625,-30.6396484375
19072,-14.95361328125
19082.5625,-2.44140625
19093.125,5.7373046875
19103.6875,8.85009765625
19114.25,2.50244140625
19124.8125,-6.65283203125
19135.375,-24.96337890625
19145.9375,-28.6865234375
19156.5,-0.79345703125
19167.0625,-28.50341796875
19177.625,-19.10400390625
19188.1875,-12.51220703125
19198.75,-6.16455078125
19209.3125,-2.01416015625
19219.875,-3.84521484375
19230.4375,-9.6435546875
19241,-16.2353515625
19251.5625,-23.3154296875
19262.125,-24.5361328125
19272.6875,-24.35302734375
19283.25,-21.97265625
19293.8125,-20.81298828125
19304.375,-20.5078125
19314.9375,-20.99609375
19325.5,-0.79345703125
19336.0625,-22.94921875
19346.625,-24.59716796875
19357.1875,-29.1748046875
19367.75,-40.22216796875
19378.3125,-44.0673828125
19388.875,-45.7763671875
19399.4375,-48.40087890625
19410,-50.84228515625
19424.0625,-54.8095703125
19438.125,-58.59375
19452.1875,-60.24169921875
19466.25,-58.53271484375
19480.3125,-57.7392578125
19494.375,-61.21826171875
19508.4375,-64.0869140625
19522.5,-0.79345703125
19536.5625,-65.85693359375
19550.625,-65.00244140625
19564.6875,-64.88037109375
19578.75,-72.021484375
19592.8125,-76.5380859375
19606.875,-79.16259765625
19620.9375,-80.26123046875
19635,-82.51953125
19642.0625,-92.22412109375
19649.125,-96.0693359375
19656.1875,-97.412109375
19663.25,-95.52001953125
19670.3125,-94.8486328125
19677.375,-92.8955078125
19684.4375,-90.14892578125
19691.5,-0.79345703125
19698.5625,-82.09228515625
19705.625,-79.04052734375
19712.6875,-81.23779296875
19719.75,-117.67578125
19726.8125,-137.5732421875
19733.875,-139.2822265625
19740.9375,-78.9794921875
19748,-38.75732421875
19758.4375,-9.1552734375
19768.875,10.6201171875
19779.3125,39.97802734375
19789.75,49.86572265625
19800.1875,55.96923828125
19810.625,70.00732421875
19821.0625,80.50537109375
19831.5,-0.79345703125
19841.9375,91.36962890625
19852.375,114.8681640625
19862.8125,121.58203125
19873.25,125.79345703125
19883.6875,129.69970703125
19894.125,139.83154296875
19904.5625,145.751953125
19915,152.40478515625
19925.6875,165.0390625
19936.375,170.0439453125
19947.0625,174.01123046875
19957.75,183.04443359375
19968.4375,189.5751953125
19979.125,196.59423828125
19989.8125,202.1484375
20000.5,-0.79345703125
20011.1875,213.07373046875
20021.875,217.59033203125
20032.5625,218.6279296875
20043.25,201.84326171875
20053.9375,187.8662109375
20064.625,174.37744140625
20075.3125,152.03857421875
20086,140.93017578125
20096.5625,128.7841796875
20107.125,110.77880859375
20117.6875,58.59375
20128.25,34.912109375
20138.8125,14.892578125
20149.375,-26.55029296875
20159.9375,-55.5419921875
20170.5,-0.79345703125
20181.0625,-86.85302734375
20191.625,-143.24951171875
20202.1875,-158.38623046875
20212.75,-146.3623046875
20223.3125,-84.8388671875
20233.875,15.9912109375
20244.4375,-39.6728515625
20255,-101.37939453125
20265.5625,-184.814453125
20276.125,-184.08203125
20286.6875,-158.26416015625
20297.25,-86.181640625
20307.8125,-56.396484375
20318.375,-33.8134765625
20328.9375,-20.69091796875
20339.5,-0.79345703125
20350.0625,-11.23046875
20360.625,-14.83154296875
20371.1875,-26.18408203125
20381.75,-51.08642578125
20392.3125,-59.9365234375
20402.875,-63.41552734375
20413.4375,-50.72021484375
20424,-38.51318359375
20434.4375,-26.0009765625
20444.875,-15.625
20455.3125,-7.99560546875
20465.75,-9.33837890625
20476.1875,-11.962890625
20486.625,-12.3291015625
20497.0625,-9.58251953125
20507.5,-0.79345703125
20517.9375,-6.53076171875
20528.375,-6.28662109375
20538.8125,-9.21630859375
20549.25,-13.3056640625
20559.6875,-16.9677734375
20570.125,-19.59228515625
20580.5625,-18.6767578125
20591,-16.7236328125
20601.5625,-10.1318359375
20612.125,-6.9580078125
20622.6875,-5.06591796875
20633.25,-7.99560546875
20643.8125,-11.23046875
20654.375,-13.73291015625
20664.9375,-15.2587890625
20675.5,-0.79345703125
20686.0625,-14.58740234375
20696.625,-14.16015625
20707.1875,-14.892578125
20717.75,-20.08056640625
20728.3125,-24.59716796875
20738.875,-28.38134765625
20749.4375,-37.4755859375
20760,-44.37255859375
20770.5625,-52.42919921875
20781.125,-60.4248046875
20791.6875,-68.603515625
20802.25,-69.3359375
20812.8125,-69.27490234375
20823.375,-69.4580078125
20833.9375,-70.73974609375
20844.5,-0.79345703125
20855.0625,-71.77734375
20865.625,-72.6318359375
20876.1875,-72.3876953125
20886.75,-69.9462890625
20897.3125,-76.96533203125
20907.875,-75.74462890625
20918.4375,-72.75390625
20929,-81.48193359375
20943.0625,-98.7548828125
20957.125,-102.23388671875
20971.1875,-99.365234375
20985.25,-87.646484375
20999.3125,-85.693359375
21013.375,-89.2333984375
21027.4375,-95.64208984375
21041.5,-95.8251953125
21055.5625,-92.71240234375
21069.625,-94.05517578125
21083.6875,-108.33740234375
21097.75,-114.80712890625
21111.8125,-118.59130859375
21125.875,-124.0234375
21139.9375,-151.123046875
21154,-158.203125
21161.125,-147.705078125
21168.25,-80.13916015625
21175.375,-42.29736328125
21182.5,-14.5263671875
21189.625,2.13623046875
21196.75,15.625
21203.875,17.08984375
21211.0,-95.8251953125
21218.125,19.6533203125
21225.25,34.72900390625
21232.375,48.15673828125
21239.5,60.9130859375
21246.625,83.55712890625
21253.75,90.88134765625
21260.875,96.8017578125
21268,187.56103515625
21282.0625,167.724609375
21296.125,124.81689453125
21310.1875,103.8818359375
21324.25,85.693359375
21338.3125,64.51416015625
21352.375,11.8408203125
21366.4375,-5.4931640625
21380.5,-95.8251953125
21394.5625,-15.44189453125
21408.625,-43.15185546875
21422.6875,-65.91796875
21436.75,-92.041015625
21450.8125,-125.06103515625
21464.875,-82.275390625
21478.9375,8.30078125
21493,-67.93212890625
21507.0,-127.01416015625
21521.0,-163.4521484375
21535.0,-176.3916015625
21549.0,-109.619140625
21563.0,-77.0263671875
21577.0,-72.08251953125
21591.0,-83.43505859375
21605.0,-95.8251953125
21619.0,-80.74951171875
21633.0,-68.90869140625
21647.0,-27.7099609375
21661.0,-10.1318359375
21675.0,-1.220703125
21689.0,0.06103515625
21703.0,-18.1884765625
21717,-32.958984375
21727.5625,-45.8984375
21738.125,-58.2275390625
21748.6875,-58.16650390625
21759.25,-54.0771484375
21769.8125,-46.38671875
21780.375,-24.4140625
21790.9375,-13.00048828125
21801.5,-95.8251953125
21812.0625,-3.7841796875
21822.625,5.37109375
21833.1875,5.4931640625
21843.75,2.62451171875
21854.3125,-10.43701171875
21864.875,-18.5546875
21875.4375,-25.81787109375
21886,-31.25
21896.625,-28.86962890625
21907.25,-22.94921875
21917.875,-14.70947265625
21928.5,-0.30517578125
21939.125,3.0517578125
21949.75,4.150390625
21960.375,-4.5166015625
21971.0,-95.8251953125
21981.625,-12.5732421875
21992.25,-17.7001953125
22002.875,-12.3291015625
22013.5,-4.57763671875
22024.125,2.01416015625
22034.75,5.615234375
22045.375,-0.6103515625
22056,-73.18115234375
22077.0,-69.15283203125
22098.0,-63.8427734375
22119.0,-65.4296875
22140.0,-83.8623046875
22161.0,-91.12548828125
22182.0,-95.52001953125
22203.0,-95.64208984375
22224.0,-95.8251953125
22245.0,-96.86279296875
22266.0,-101.1962890625
22287.0,-113.46435546875
22308.0,-119.44580078125
22329.0,-122.00927734375
22350.0,-122.802734375
22371.0,-114.1357421875
22392,-106.3232421875
22402.5625,-100.830078125
22413.125,-106.689453125
22423.6875,-124.267578125
22434.25,-136.53564453125
22444.8125,-128.41796875
22455.375,-43.701171875
22465.9375,4.69970703125
22476.5,-95.8251953125
22487.0625,41.07666015625
22497.625,75.86669921875
22508.1875,77.81982421875
22518.75,75.13427734375
22529.3125,74.15771484375
22539.875,80.6884765625
22550.4375,92.22412109375
22561,115.29541015625
22571.5625,121.7041015625
22582.125,125.1220703125
22592.6875,128.60107421875
22603.25,139.7705078125
22613.8125,148.01025390625
22624.375,156.55517578125
22634.9375,171.56982421875
22645.5,-95.8251953125
22656.0625,177.42919921875
22666.625,182.92236328125
22677.1875,190.49072265625
22687.75,193.7255859375
22698.3125,197.08251953125
22708.875,201.47705078125
22719.4375,213.19580078125
22730,214.4775390625
22744.4375,213.37890625
22758.875,208.55712890625
22773.3125,205.01708984375
22787.75,197.93701171875
22802.1875,187.744140625
22816.625,152.64892578125
22831.0625,128.23486328125
22845.5,-95.8251953125
22859.9375,104.3701171875
22874.375,69.15283203125
22888.8125,52.001953125
22903.25,31.25
22917.6875,-16.17431640625
22932.125,-38.4521484375
22946.5625,-57.861328125
22961,-92.59033203125
22967.625,-107.5439453125
22974.25,-91.9189453125
22980.875,-5.06591796875
22987.5,-41.1376953125
22994.125,-142.7001953125
23000.75,-194.88525390625
23007.375,-206.6650390625
23014.0,-95.8251953125
23020.625,-146.484375
23027.25,-98.93798828125
23033.875,-86.42578125
23040.5,-83.740234375
23047.125,-70.4345703125
23053.75,-51.94091796875
23060.375,-26.42822265625
23067,-17.76123046875
23077.625,-11.71875
23088.25,-16.4794921875
23098.875,-27.03857421875
23109.5,-39.36767578125
23120.125,-50.6591796875
23130.75,-57.861328125
23141.375,-51.20849609375
23152.0,-95.8251953125
23162.625,-39.55078125
23173.25,-10.43701171875
23183.875,-0.732421875
23194.5,5.31005859375
23205.125,6.103515625
23215.75,-0.06103515625
23226.375,-9.70458984375
23237,-32.53173828125
23247.4375,-40.1611328125
23257.875,-42.17529296875
23268.3125,-38.02490234375
23278.75,-21.05712890625
23289.1875,-15.5029296875
23299.625,-14.6484375
23310.0625,-23.62060546875
23320.5,-95.8251953125
23330.9375,-30.82275390625
23341.375,-36.19384765625
23351.8125,-36.80419921875
23362.25,-33.447265625
23372.6875,-29.1748046875
23383.125,-25.93994140625
23393.5625,-23.0712890625
23404,-23.4375
23414.5625,-23.681640625
23425.125,-24.96337890625
23435.6875,-25.146484375
23446.25,-25.634765625
23456.8125,-27.28271484375
23467.375,-31.6162109375
23477.9375,-33.935546875
23488.5,-95.8251953125
23499.0625,-36.376953125
23509.625,-40.52734375
23520.1875,-41.19873046875
23530.75,-41.68701171875
23541.3125,-43.64013671875
23551.875,-45.71533203125
23562.4375,-47.7294921875
23573,-46.0205078125
23587.0625,-46.08154296875
23601.125,-46.08154296875
23615.1875,-46.56982421875
23629.25,-62.3779296875
23643.3125,-62.68310546875
23657.375,-64.8193359375
23671.4375,-71.35009765625
23685.5,-95.8251953125
23699.5625,-78.857421875
23713.625,-87.2802734375
23727.6875,-97.5341796875
23741.75,-97.7783203125
23755.8125,-97.22900390625
23769.875,-95.947265625
23783.9375,-97.5341796875
23798,114.80712890625
23815.625,124.45068359375
23833.25,133.1787109375
23850.875,141.7236328125
23868.5,155.45654296875
23886.125,162.17041015625
23903.75,169.5556640625
23921.375,185.97412109375
23939.0,-95.8251953125
23956.625,193.359375
23974.25,200.439453125
23991.875,212.890625
24009.5,216.9189453125
24027.125,219.17724609375
24044.75,220.15380859375
24062.375,222.2900390625
24080,219.482421875
24090.625,209.77783203125
24101.25,191.22314453125
24111.875,186.767578125
24122.5,181.5185546875
24133.125,173.095703125
24143.75,145.01953125
24154.375,128.2958984375
24165.0,-95.8251953125
24175.625,109.80224609375
24186.25,67.87109375
24196.875,48.27880859375
24207.5,30.21240234375
24218.125,-12.87841796875
24228.75,-40.1611328125
24239.375,-67.626953125
24250,-97.96142578125
24263.9375,-57.2509765625
24277.875,-7.50732421875
24291.8125,-41.56494140625
24305.75,-152.28271484375
24319.6875,-176.8798828125
24333.625,-178.64990234375
24347.5625,-121.88720703125
24361.5,-95.8251953125
24375.4375,-103.82080078125
24389.375,-98.32763671875
24403.3125,-91.36962890625
24417.25,-73.73046875
24431.1875,-52.79541015625
24445.125,-33.935546875
24459.0625,-4.0283203125
24473,3.662109375
24480.0,4.69970703125
24487.0,-16.90673828125
24494.0,-33.63037109375
24501.0,-48.095703125
24508.0,-57.67822265625
24515.0,-55.72509765625
24522.0,-45.0439453125
24529.0,-95.8251953125
24536.0,-31.005859375
24543.0,-4.94384765625
24550.0,2.685546875
24557.0,6.89697265625
24564.0,4.94384765625
24571.0,0.30517578125
24578.0,-6.53076171875
24585,-25.390625
24595.625,-31.982421875
24606.25,-34.36279296875
24616.875,-31.6162109375
24627.5,-14.83154296875
24638.125,-5.37109375
24648.75,0.48828125
24659.375,3.173828125
24670.0,-95.8251953125
24680.625,-0.79345703125
24691.25,-7.4462890625
24701.875,-18.98193359375
24712.5,-18.798828125
24723.125,-15.380859375
24733.75,-10.55908203125
24744.375,-7.568359375
24755,-11.90185546875
24765.625,-18.9208984375
24776.25,-33.63037109375
24786.875,-39.48974609375
24797.5,-43.39599609375
24808.125,-45.83740234375
24818.75,-51.26953125
24829.375,-54.01611328125
24840.0,-95.8251953125
24850.625,-56.7626953125
24861.25,-61.767578125
24871.875,-64.0869140625
24882.5,-64.63623046875
24893.125,-63.232421875
24903.75,-62.6220703125
24914.375,-62.744140625
24925,-70.556640625
24935.5625,-68.7255859375
24946.125,-70.80078125
24956.6875,-77.7587890625
24967.25,-94.90966796875
24977.8125,-102.60009765625
24988.375,-107.60498046875
24998.9375,-109.619140625
25009.5,-95.8251953125
25020.0625,-111.51123046875
25030.625,-115.05126953125
25041.1875,-124.51171875
25051.75,-125.3662109375
25062.3125,-121.15478515625
25072.875,-110.7177734375
25083.4375,-89.599609375
25094,-88.0126953125
25100.9375,-98.14453125
25107.875,-126.28173828125
25114.8125,-111.9384765625
25121.75,-70.80078125
25128.6875,46.630859375
25135.625,64.3310546875
25142.5625,86.3037109375
25149.5,-95.8251953125
25156.4375,99.91455078125
25163.375,104.18701171875
25170.3125,101.1962890625
25177.25,99.91455078125
25184.1875,113.09814453125
25191.125,127.62451171875
25198.0625,144.10400390625
25205,169.25048828125
25215.5,178.89404296875
25226.0,186.4013671875
25236.5,192.138671875
25247.0,202.57568359375
25257.5,208.06884765625
25268.0,213.92822265625
25278.5,221.86279296875
25289.0,-95.8251953125
25299.5,223.9990234375
25310.0,224.54833984375
25320.5,221.435546875
25331.0,213.92822265625
25341.5,204.77294921875
25352.0,199.5849609375
25362.5,197.8759765625
25373,194.76318359375
25387.25,187.80517578125
25401.5,163.57421875
25415.75,148.0712890625
25430.0,129.8828125
25444.25,80.62744140625
25458.5,69.03076171875
25472.75,44.43359375
25487.0,-95.8251953125
25501.25,-12.26806640625
25515.5,-34.0576171875
25529.75,-59.9365234375
25544.0,-84.3505859375
25558.25,-117.49267578125
25572.5,-60.791015625
25586.75,42.48046875
25601,-108.88671875
25607.875,-196.2890625
25614.75,-244.62890625
25621.625,-244.20166015625
25628.5,-126.8310546875
25635.375,-101.07421875
25642.25,-92.6513671875
25649.125,-75.68359375
25656.0,-95.8251953125
25662.875,-56.0302734375
25669.75,-40.34423828125
25676.625,-21.66748046875
25683.5,-11.53564453125
25690.375,-4.82177734375
25697.25,-5.31005859375
25704.125,-28.4423828125
25711,-45.8984375
25721.5625,-61.21826171875
25732.125,-68.05419921875
25742.6875,-57.7392578125
25753.25,-41.1376953125
25763.8125,-7.080078125
25774.375,3.96728515625
25784.9375,10.68115234375
25795.5,-95.8251953125
25806.0625,11.71875
25816.625,-0.1220703125
25827.1875,-9.58251953125
25837.75,-20.32470703125
25848.3125,-37.04833984375
25858.875,-39.4287109375
25869.4375,-36.1328125
25880,-13.61083984375
25890.625,-0.732421875
25901.25,8.4228515625
25911.875,12.6953125
25922.5,3.96728515625
25933.125,-7.9345703125
25943.75,-16.41845703125
25954.375,-15.93017578125
25965.0,-95.8251953125
25975.625,-9.6435546875
25986.25,-2.38037109375
25996.875,1.953125
26007.5,-1.89208984375
26018.125,-8.1787109375
26028.75,-15.380859375
26039.375,-28.076171875
26050,-33.02001953125
26060.5625,-38.39111328125
26071.125,-52.001953125
26081.6875,-58.77685546875
26092.25,-64.75830078125
26102.8125,-76.2939453125
26113.375,-80.6884765625
26123.9375,-82.8857421875
26134.5,-95.8251953125
26145.0625,-81.35986328125
26155.625,-79.65087890625
26166.1875,-77.69775390625
26176.75,-81.97021484375
26187.3125,-86.669921875
26197.875,-87.34130859375
26208.4375,-92.22412109375
26219,-42.54150390625
26236.5625,17.63916015625
26254.125,110.41259765625
26271.6875,132.568359375
26289.25,142.27294921875
26306.8125,135.68115234375
26324.375,130.126953125
26341.9375,127.74658203125
26359.5,-95.8251953125
26377.0625,138.3056640625
26394.625,149.4140625
26412.1875,159.912109375
26429.75,168.9453125
26447.3125,183.59375
26464.875,188.5986328125
26482.4375,192.9931640625
26500,204.04052734375
26514.0,210.5712890625
26528.0,216.24755859375
26542.0,220.03173828125
26556.0,222.47314453125
26570.0,224.18212890625
26584.0,226.806640625
